,Content,Location,Username,Retweet-Count,Favorites,Created at
10,"@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @RubyRiottWWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @ShannonBream Lier Tomi ya said ya hide I no ya Black book girl.
Now I wait for I BLM sister's to come get me government wants to harm me n fix News to where's I BLM girls to come get me",,HandelsMessiah1,0,0,2021-06-18 06:28:26
11,"@MostlyUseless56 @lxArmyx @A_dmg04 Okay. Link me to the membership form. Where can I sign up for the BLM party? Can you point me to a local chapter? Show me this ""organization"", their centralized website, their leadership structure. Those are basic requirements of a political organization.","Magic: 40.7183, -73.9482",neatchee,0,0,2021-06-18 06:28:24
12,"New items for sale in my shop! 
BLM, spn, &amp; a couple criptids! 

https://t.co/qjvspa0XT5 https://t.co/Leeg9ENliO",,kitg,0,0,2021-06-18 06:28:13
13,"If you’re a proud supporter of #BLM, you have no right to accuse others of supporting dangerous, antisocial, divisive ideologies.","Queensland, Australia",obserifish,0,0,2021-06-18 06:27:40
14,@sargeful 10k or bust,The void,Certse_BLM,0,0,2021-06-18 06:27:35
15,"Everytime, We find a decent white person and they mess it up. It never fails. They just keep on messing up. For example, Vinnie Hacker said “he liked blk women” and we find out he’s around a trump supporter. Billie Eillish lies abt supporting the BLM movement and queerbaits.",,HYashio,0,0,2021-06-18 06:27:14
16,Shamima begums appeal against losing her ukcitizenship how many times must we tell her shes not welcome back to uk and any BLM sympathisers can join her if they so wish,lancashire,BobGibbons20,0,0,2021-06-18 06:27:07
17,"Juneteenth is nothing but a racist anti American law that should be eliminate in all of our system. BLM is a terrorist organization, All lives matter",,JesseDelgadoCr1,0,1,2021-06-18 06:26:26
18,"@MostlyUseless56 @lxArmyx @A_dmg04 ....BLM isn't a political organization. They have no membership. They have no party affiliation. They're not even an organization at all. ""They"" are an ideology.","Magic: 40.7183, -73.9482",neatchee,0,0,2021-06-18 06:25:47
19,&lt;&lt;-- blm nonton hosplay season 2,,zackwele,0,0,2021-06-18 06:25:41
20,"Look at how many blm people in opposition of this young man, it’s disgusting! They better be glad I’m in #facebookjail https://t.co/bF0wr1UBhd","YO FACE, IN",StylesEcho,0,0,2021-06-18 06:25:23
21,@BBCWorld What a country Blm 🏆,,Salim32389607,0,0,2021-06-18 06:25:17
22,"Innocent black man Rob's a old man 

#BLM https://t.co/MrCq5fdmSp",Bharat,Generalist007,0,0,2021-06-18 06:25:17
23,"@GrandpaGrouse @amyklobuchar @midsummer_dream We know that was all made-up bullshit, they did less than Antifa or BLM and were prosecuted well above the other insurrection Marxist groups.",,ondrasek_peter,0,0,2021-06-18 06:24:57
24,@odessaphi52 @CarlChi17346531 @MarshallCohen @samstein No. Because other methods can be used. Had shots been fired at police by Trumpers or BLM or Muslims the situation changes. But even then I think they would retreat and take cover before shooting. To big a risk of shooting unarmed protesters,"Charlotte, NC",Food_2_Die_4,0,0,2021-06-18 06:24:48
25,"@neatchee @lxArmyx @A_dmg04 Well on one hand, you’re right in that the words themselves can stand alone. But let’s remember the original context: Bungie created a pin that branched the emblem of the BLM political organization, and made direct statements supporting them",,MostlyUseless56,0,0,2021-06-18 06:24:35
26,@RichardWaya77 See how fast BLM criminal element shout for a cop when someone they love get raped or murdered,Texas,Southslastrebe1,0,0,2021-06-18 06:24:30
27,"#BLM pay attention 👇.  This is a message from the good people of the US 

 https://t.co/r3GodObXBd","Florida, USA",LMFireSystems1,0,5,2021-06-18 06:23:55
28,"@_trueblue502 @junedwt I don't believe in BLM because it incites violence and causes harm to the status quo 🤨 I remember that PRECISE moment ""all lives matter!!!""",Canada,grldblytcl,1,0,2021-06-18 06:23:53
29,@axios Good leave Portland to their BLM criminal element and then see how fast they shout for a cop,Texas,Southslastrebe1,0,0,2021-06-18 06:23:34
30,"New Seattle BLM calendar link 🔥
https://t.co/sV07VrswUa

#SeattleProtests #seattleprotest #ProtestCommsSeattle #seattleprotestcomms https://t.co/jcY5akHfWt",,alyss4nator,1,0,2021-06-18 06:23:23
31,"Good morning cis people!

Saying ""I'm sick of the trans debate, it's all so toxic"" is like saying ""I'm sick of BLM, they're all marxists"". 

It's a human rights issue.","A11, West of Thetford",setoacnna,5,21,2021-06-18 06:23:19
32,"@MostlyUseless56 @lxArmyx @A_dmg04 @Bungie Politics can involve ethics, but ethics are not politics. Kinda like all bluejays are birds but not all birds are bluejays. Yes, BLM has become a topic of discussion within politics, but it is not an inherently political subject. It's ethics.","Magic: 40.7183, -73.9482",neatchee,0,0,2021-06-18 06:22:50
33,"@DPRFenty @godivaprinc3ss @dezzymarch Black lives matter folks and the internet community really think that everyone that doesn't fall into their ideology are racist and only seem their own point of view.

What horrible, self-righteous, stubborn people you guys are.

Wolves in sheep clothing is BLM",,BoyPoodle1,0,0,2021-06-18 06:22:50
34,"@gajido_ian Morning Ian, right behind you all the way.

#DemocraticAlliance #FBPA #FBPE #FBPPR #NHSPay15 #BLM and let’s not forget the #TorySleaze #FB

#FollowbackFriday",Above the Wall,ChrisNeilBrown,1,2,2021-06-18 06:22:43
35,"@BonJakalous @wirgien @RealCandaceO my local blm group feeds homeless raised money for charity, works with the police on reforms in my city, and will be celebrating juneteenth this sat. you dont know what blm actually is or what it does, this is just like cointellpro, you being feed a dish of rancid lies",,aaronrogers7777,0,0,2021-06-18 06:22:36
36,"It would appear that the people who were at the party where Sasha Johnson was shot are reluctant to come forward to help bring her attacker(s) to justice. But why, if BLM? 🤷🏻‍♀️
https://t.co/efNrJoiw4L","England, United Kingdom",dregray247,2,3,2021-06-18 06:22:25
37,"Jesus said: ""Do unto others as you would have them do unto you.""

BLM Philosophy: ""Do unto others as their fathers did unto me.""

These aren't the same.","Fresno, CA.",robertihde,0,1,2021-06-18 06:22:24
38,@therebis @Yahoo Better than actual BLM gangs,Texas,Southslastrebe1,0,0,2021-06-18 06:22:21
39,@MarkHoliday17 @Synyster63 @jeff77531528 @ms_julialee @LadyOfTheOcean1 @FishNGritz21 @JackWhoElse @Flattielover @misshellca @Sun58Valencia @MyChickenDinner @_AnaSsassin_ @Pan_dejo_ @Sinner_Lilith @Gitmo14 @Omerta_Kittie @LisaNicholo @2tall2fall4it @Mind0verMayhem @boodacat2020 @Silver_Strike @MrChingonE @Jetson77 @snojustice1 @BlackCa28867722 @KingCujo @MrManly12 @TreatHunterDog @_TrollKiller @EvilAlice_666 @catlady111310 @john_pissed @cloudzzz757 @22CB22CB @Fueldog3 @AliceTheGoon63 @AmProudToBeMe @PhilipEMSkinne1 @eyesore99848340 @BassistOld @vah_jj @GhostofNeo @terminatorxray @EthanolFree90 @BringOutTheDead @kws017013 @Panannon__ @MmmGarmonbozia @scary_brock You think it’s glossed over. No one defends the BLM violence to justify it redeem the protests. But you call those who attacked the Capitol tourists because you can’t handle that no one blames the rest of the crowd that day who weren’t smashing windows.,,Saline_tRick,0,0,2021-06-18 06:22:14
40,@Jaccuse1 @YahooNews No that little moniker belongs to BLM terrorists,Texas,Southslastrebe1,0,0,2021-06-18 06:21:52
41,"@WTNH How is that possible the Town rejects the Pride Month flag, yet the Federal government just passed a new holiday, Juneteenth, AND is having a BLM flag to celebrate it next year? Wake up Suffield, you have a year to get your act together. Isn’t Socialism gr-8. Reality TV is best!","Connecticut, USA",niflas8,0,0,2021-06-18 06:21:39
42,"@atendhouse they’re literally known for not discriminating against any type of marginalized community, and are usually very vocal about it. you can’t really get mad at them for the blm thing if they’re from east asia, and plus they probably aren’t even allowed to speak on politics due to JYP",BLM,kardvelvets,0,0,2021-06-18 06:21:20
43,@JLMillse Yeah leave them to the BLM criminal element let them survive on their own,Texas,Southslastrebe1,0,0,2021-06-18 06:21:11
44,"@neatchee @lxArmyx @A_dmg04 @Bungie Well you are right and I agree. However, I think that once ethical principle have been implement into a society, they have then become political; which BLM has certainly done",,MostlyUseless56,0,0,2021-06-18 06:20:58
45,y’all i just came across a white girl from my school who likes to post blm infographics on her instagram stories’ tik tok account and literally the second latest video is of her saying the nword in a nicki minaj song😐,she/they • 16 • AEST,zanadoesntexist,0,3,2021-06-18 06:20:37
46,"@justiceofogun If the black people are american native, the white people too. In all the american continent, the first contact was with the indigenous and they passed by the same situation with the europeans and nobody say something because right now the BLM it's just a commercial product.",🇻🇪 🇬🇷 🇪🇺,CritikCotidiana,0,0,2021-06-18 06:20:10
47,"@phanindra1_ @BBCWorld Its also terrible that BLM aren't all over this.
Off to Africa to protest please.",UK,OnlyTalkingSen1,0,0,2021-06-18 06:20:06
48,HEY #Loki  y’all were giving Tom shit for not posting about BLM fast enough when George Floyd was murdered where the hell is your energy now ?? two more people were murdered in the same city.  my city not even a couple weeks after the first anniversary. Or were you chasing clout.,With the Resistance ,fireinherveinzz,0,0,2021-06-18 06:20:03
49,"@andrew_jeans I like that Safiq Khan asked for the Scottish fans not to come to London, what a shame he didn’t have the same forthright standpoint with BLM and their riotous assembly. One rule for Khan and one for everyone else it seems.","London, England",craigymcmillan,0,1,2021-06-18 06:19:43
50,@MartyRoach @unclesamusa2021 @linda_beecher @yaboyskippy Where? When? An actual representative of BLM or a random person at a protest.,Seattle,Jodie__Lister,0,0,2021-06-18 06:19:42
51,"@APhilosophae Lmao what you just described in this thread is literally just the end result of capitalism, and yet you’re still so brainwashed that you’re afraid of BLM and Communism, all while admitting that the only wealth distribution happening is from the bottom 90% to the rich capitalists.","Russia, OH",TurawTheRealest,0,0,2021-06-18 06:18:53
52,@kktotlani supposedly not wanting to give postmatch interviews because of being introverted - yet posed for bunny bikinis &amp; got 55million endorsements yet lobbied 4 BLM,N.Delhi,gitithadani,0,1,2021-06-18 06:18:23
53,"@CNN correction , this story is false  ,Tarrios was never a proud boy, for God's sake he's black- he's a Cuban socialist instigator against all things 🇺🇸 a clever implant ,but currently BLM is more viral .so there he is, disrupting nothing to do with finance but d  🇺🇸 destruction https://t.co/Nmbxc2JnpE",Switzerland,Ethornhill1985,0,0,2021-06-18 06:17:43
54,blm beli furnishing blueprints,,qigxin,0,0,2021-06-18 06:17:39
55,Listen: Sheriff in George Floyd Case Blows Up BLM and Leftists with the Truth About Minneapolis Crime https://t.co/RGIX0c4vaq,,Cap_Institute,0,0,2021-06-18 06:17:32
56,Please remember #BLM #BlankLivesMatter https://t.co/Q9NmKhLFZO,"Melbourne, Victoria",KonFident77,0,0,2021-06-18 06:17:19
57,"@LocusSK that mu is incredibly rough if you dont know it, ive knocked so many people out cause of it lolololol",,dang3r_blm,0,0,2021-06-18 06:16:59
58,"@neatchee @lxArmyx @A_dmg04 I have no issue with @Bungie speaking out. I mean I’ve bought both a Pride and BLM bungie pin. But it’s a little hypocritical to say they can promote politics but we cannot while playing. Then again, it’s their game so 🤷🏻‍♂️",,MostlyUseless56,0,0,2021-06-18 06:16:55
59,@MacFarlaneNews Ain’t gonna happen for any black BLM protesters who might’ve been arrested so why the hell is this happening for white insurrectionists? Sick making!,"Alaska, USA",Michael12075880,0,0,2021-06-18 06:16:50
60,"I know no-one with a black lives matter problem, just a Black Lives Matter problem. A true captain is not tone-deaf to the full spectrum of his actions. And BLM is a dubious, discredited, entitled and violent organization. ""Consequences"" now is blackmail.",South Africa,steve_hofmeyr,4,22,2021-06-18 06:16:46
61,@dang3r_blm i was wondering why thwt was LOLLL,"Vancouver, British Columbia",LocusSK,0,0,2021-06-18 06:16:03
62,"@renlavender @ConspiracyLibel They already have w Christians ,but no 1 pays attention + they have MSM,Dem party,BLM etc etc on their side &amp; everyone is appeasing 
Their is a saying”First they come 4 Saturdays people(Jewish Sabbath,Then they come 4 Sundays people(Christian Sabbath)",USA,Pammyreign,0,0,2021-06-18 06:15:40
63,@TaelyrJoanne @NailahFierce69 @umjayden @POTUS yes exactly so nobody speak about it please because racism is pretty much pushed to the corner these days. it's mostly gone and racists are in hiding. however there are ones that act racist in the name of blm and shit like that.,,ozzykilljoy,0,0,2021-06-18 06:15:20
64,@LocusSK yeah lmfao,,dang3r_blm,0,1,2021-06-18 06:14:41
65,"@Yoda62343087 @sophielouisecc I definitely think they believe that they are ""taking the knee"" for racism but it's lost its meaning. Apart from the racists nobody had any issue with stand against racism or kick it out. But taking the knee was started by BLM which is a self confessed Marxist movement.","Rotherham, England",stealthy3010,0,0,2021-06-18 06:14:35
66,"@Synyster63 @MarkHoliday17 @ms_julialee @LadyOfTheOcean1 @FishNGritz21 @JackWhoElse @Flattielover @misshellca @Sun58Valencia @MyChickenDinner @_AnaSsassin_ @Pan_dejo_ @Sinner_Lilith @Gitmo14 @Omerta_Kittie @LisaNicholo @2tall2fall4it @Mind0verMayhem @boodacat2020 @Silver_Strike @MrChingonE @Jetson77 @Saline_tRick @snojustice1 @BlackCa28867722 @KingCujo @MrManly12 @TreatHunterDog @_TrollKiller @EvilAlice_666 @catlady111310 @john_pissed @cloudzzz757 @22CB22CB @Fueldog3 @AliceTheGoon63 @AmProudToBeMe @PhilipEMSkinne1 @eyesore99848340 @BassistOld @vah_jj @GhostofNeo @terminatorxray @EthanolFree90 @BringOutTheDead @kws017013 @Panannon__ @MmmGarmonbozia @scary_brock i think there should be a white lives matter square a block down from the blm one, a hispanic one on the next block etc etc etc, anything short is racism",,jeff77531528,0,1,2021-06-18 06:14:25
67,"@dang3r_blm yeee we queued and then you unqueued, right?","Vancouver, British Columbia",LocusSK,0,0,2021-06-18 06:14:02
68,won it for #BLM https://t.co/uCm9vudiBs,,gIidezx,0,4,2021-06-18 06:13:37
69,"@spiritdwt also tony being all buddy buddy w/ THAT killmonger just screams out loud that he's a blm advocate, we love to see it",✥With the Red Lantern Corps✥,LeyenarOverkill,0,0,2021-06-18 06:13:31
70,"Yes, huge local factors at play in #CheshamAndAmersham e.g. No Cheryl Gillian on the ballot, HS2, planning. But other factors too. Brexit is very unpopular now in bits of prosperous, southern England. BLM and Everyone's Invited struck a cord with many in the Home Counties. https://t.co/KyRHihPUe9","Watford, England",ClarkHistoryPol,0,1,2021-06-18 06:13:19
71,@Wrestlinggirl48 @SJWMomma @lavern_spicer Lol ok then explain why republicans today vote against anything benifiting black ppl and even label BLM a terrorist group. O yea and it just so happens the states who made up confederacy are the same states that vote overwhelmingly republican today...,,tmungs11,0,0,2021-06-18 06:13:17
72,I’m literally in tears I was watching the news in my client room he gone say is that your neck of the woods😩😭😭😭 I swear that was rude because it was about BLM protest😂 I really couldn’t help but laugh because how he said it😂,"World wide
",_deadlyscorpio,0,0,2021-06-18 06:13:05
73,"Open SmartNews and read ""Capitol insurrectionists are tired of BLM and Antifa getting credit for their work"" here: https://t.co/x289Q5Brmi 
To read it on the web, tap here: https://t.co/axIBlGNRCj",,babalola_peju,1,0,2021-06-18 06:12:54
74,"@Synyster63 @jeff77531528 @ms_julialee @LadyOfTheOcean1 @FishNGritz21 @JackWhoElse @Flattielover @misshellca @Sun58Valencia @MyChickenDinner @_AnaSsassin_ @Pan_dejo_ @Sinner_Lilith @Gitmo14 @Omerta_Kittie @LisaNicholo @2tall2fall4it @Mind0verMayhem @boodacat2020 @Silver_Strike @MrChingonE @Jetson77 @Saline_tRick @snojustice1 @BlackCa28867722 @KingCujo @MrManly12 @TreatHunterDog @_TrollKiller @EvilAlice_666 @catlady111310 @john_pissed @cloudzzz757 @22CB22CB @Fueldog3 @AliceTheGoon63 @AmProudToBeMe @PhilipEMSkinne1 @eyesore99848340 @BassistOld @vah_jj @GhostofNeo @terminatorxray @EthanolFree90 @BringOutTheDead @kws017013 @Panannon__ @MmmGarmonbozia @scary_brock They like Virtue Signaling, yet they gloss over BLM is a Anti-American, Anti-Family, Anti-White violent Commie group",,MarkHoliday17,0,2,2021-06-18 06:12:48
75,"@peritutvivat @bryanbehar @jlhcorley I see a predisposition for Trumpers to be intentionally contrary and confrontational
They have much to say about their rights,
but resent BLM advocating for their right not to be indiscriminately shot and blamed for it.
I understand confirmation bias,
Help me see this another way",USA,Kye65810869,0,0,2021-06-18 06:12:08
76,"John Stockton got a bunch of liberals and checkmarks mad about not getting vaccinated. This man has accomplished incredible things in the real world, not the imaginary non-binary LGBTABC123 BLM ACAB twitter land https://t.co/09x0trDA3v",,Z7xYddU9PDauXil,0,0,2021-06-18 06:12:00
77,@Zeek82559362 That's almost as fast as a black guy with money moves 2 a white neighborhood like the founder of BLM,,lab_boston,0,0,2021-06-18 06:11:47
78,@TPostMillennial Will the one from BLM get the Medal of Honor?,,KptMarek,0,1,2021-06-18 06:10:43
79,@andrzej09078363 @realDailyWire Because BLM would steal it.,,No_Sugar_m8,0,3,2021-06-18 06:10:37
80,This is why Antifa and BLM must be considered and prosecuted like interior terrorist organizations. https://t.co/kpKPGnQi11,Third rock from the sun.,Paelarrastre,0,1,2021-06-18 06:10:27
81,"“#Racism in the US” or “US Racism”? Survey in @TheEconomist HERE: https://t.co/ODR6TqIx1A In May, Rep-led Texas “passed a bill limiting how teachers can discuss race and current events.” #BLM #BlackLivesMatter","Paris, France",MarcStraussKahn,0,0,2021-06-18 06:10:26
82,Says the Minnesota Senator who is afraid to stand up to ANTIFA or BLM. https://t.co/SCzIxUrIvk,"California, USA",mark_gowings,0,0,2021-06-18 06:10:16
83,"@ddlovato @LittleMix PLEASE!! To have you 4 discuss your views on sexism in the industry, LGBTQ+ rights, BLM etc. Would be EVERYTHING!!! https://t.co/tAwxGAxAVU",,reallycheyenne1,0,1,2021-06-18 06:10:05
84,@DailyCaller #blm joe Biden never stood a chance,Australia,DavidPrior8,0,0,2021-06-18 06:09:50
85,@AFStanOfficial Maybe we don't get blm and riots in this timeline. I blame Obama for sparking racial tensions,,Yeti82824510,0,0,2021-06-18 06:09:22
86,"Remember that time period where BLM was an aesthetic for ppl, ugh love seeing my life be a trend","San Francisco, CA",Lareak_B,0,1,2021-06-18 06:09:22
87,"When I say something to the world, I don't say it because it's confusing like BLM again.@Cristiano",,RvEjIoAfEfWWNzp,0,0,2021-06-18 06:09:21
88,"@stevendeknight Trumpers tried to over throw our government. That's terrorism.
BLM seized control of city blocks in Seattle and created their own ""country"" chaz.
That's an act of war.
One claims to fight a racist system, they're not.
The other claims to fight a rigged system, they're not.",,Xmen293,0,0,2021-06-18 06:08:57
89,"@Svaultblitz @A_dmg04 What political stuff are you talking about? BLM? Because that's not political, it's humanitarian. They don't mention political parties, they don't mention politicians, or anything like that. It'd be like saying ""hey, torturing animals is wrong"" and calling it political.","Magic: 40.7183, -73.9482",neatchee,0,0,2021-06-18 06:07:44
90,@DeeBee1701 @GBNEWS This is a great idea...cheers! Was kicked off my last account for “vocalising my displeasure” shall we say at the arsewipe BLM protesters last year..I’ll try very hard to keep this one! 😂😂,"Andalusia, Spain",paulaiznate,0,4,2021-06-18 06:07:43
91,"@OctopusEnergy @g__j ''1. Today, we announce an internal Octopus BLM fund – with over £100,000 initial funding''
A far left Marxist political organisation who want to ruin the economy, defund the police etc. yes folks, this is how Octopus spend YOUR hard earned cash - certainly not on lower bills",,JollyRoger1650,0,0,2021-06-18 06:07:35
92,"Juneteenth is the oldest known celebration honoring the end of slavery in the United States.
✨#blackhistory #blackexcellence #blacklivesmatter #blackhistorymonth #Blackpower  #blackculture  #blm #blackwomen #love #blackpeople #blackisbeautiful #blackpride #blackmen  #Junetenth https://t.co/PdHdSu6zLb","Cary, NC",LavandaMichelle,0,2,2021-06-18 06:07:33
93,"An Autobiographical Anthem.

Listen to The BLM (Brought Death to My Hometown) by Based Reb on #SoundCloud
https://t.co/1J2yyydaPQ","Palm Beach, FL",willwardenmusic,0,0,2021-06-18 06:07:03
94,"@jeff77531528 @MarkHoliday17 @ms_julialee @LadyOfTheOcean1 @FishNGritz21 @JackWhoElse @Flattielover @misshellca @Sun58Valencia @MyChickenDinner @_AnaSsassin_ @Pan_dejo_ @Sinner_Lilith @Gitmo14 @Omerta_Kittie @LisaNicholo @2tall2fall4it @Mind0verMayhem @boodacat2020 @Silver_Strike @MrChingonE @Jetson77 @Saline_tRick @snojustice1 @BlackCa28867722 @KingCujo @MrManly12 @TreatHunterDog @_TrollKiller @EvilAlice_666 @catlady111310 @john_pissed @cloudzzz757 @22CB22CB @Fueldog3 @AliceTheGoon63 @AmProudToBeMe @PhilipEMSkinne1 @eyesore99848340 @BassistOld @vah_jj @GhostofNeo @terminatorxray @EthanolFree90 @BringOutTheDead @kws017013 @Panannon__ @MmmGarmonbozia @scary_brock I have some very liberal neighbors. BLM signs in their yards ect. Then they come down here and tell me do you know you kid had a bunch of black kids over while you were gone? Not kids, black kids. But they’re not racist. 🤦🏼‍♀️",United States,Synyster63,0,1,2021-06-18 06:06:57
95,@Prince3eb @patriottakes @ImSpeaking13 i was talking to my friend watching the news and it did have a 9/11 feel. but the never before seen video footage put together by the impeachment managers had me bawling all day. then we hear the lies from GQP. tourists. peaceful. blm. unarmed  total lies.,"California, USA",tamaracalif,0,1,2021-06-18 06:06:49
96,"One major reason GQP nuts keep trying to say somebody else staged the insurrection is as usual they are projecting. So many alt-reich punks pretended to be ""antifa"" they automatically think that's how everybody acts. Proud Boys shot fireworks at cops then blamed BLM and ""antifa"".","Murfreesboro, NC",zakkscoffee,0,0,2021-06-18 06:06:47
97,Love this 9-year-old who tells her #Minnesota #Schoolboard where they can put their racist #BLM signs!! WATCH: https://t.co/RDtYlzv3yP,,KarinDFW,1,0,2021-06-18 06:06:40
98,@DrewHLive @AnnCoulter @tedwheeler Why shouldn't they! BLM FOUNDER GETS RICH COPS RISK LIFE AND LIMB AND DEMS TURN ON COPS FOR PROTECTING US..!! I'd be at the bar until ppl vote for leaders that gave a Shit..!!,,daveh115,0,0,2021-06-18 06:06:34
99,"@AshaRangappa_ As I continually say, its gonna be damn difficult for the conspiracy theorists to claim it was BLM/Antifa/FBI agents/etc who stormed the Capitol - AS LONG AS *THE PARTICIPANTS THEMSELVES* TAKE TO SOCIAL MEDIA TO PROUDLY REFUTE THOSE CLAIMS &amp; EVEN BOAST OF THEIR PARTICIPATION",,micahh64,0,0,2021-06-18 06:06:32
